!Series_title	"Diauxic shift"
!Series_geo_accession	"GSE28"
!Series_status	"Public on Feb 12 2002"
!Series_submission_date	"Feb 08 2002"
!Series_last_update_date	"Jan 18 2013"
!Series_pubmed_id	"9381177"
!Series_summary	"Exploring the metabolic and genetic control of gene expression on a genomic scale in yeast."
!Series_summary	"This study is described in more detail in DeRisi JL et al. 1997. Science 278:680-6"
!Series_summary	"Keywords: time-course"
!Series_type	"Expression profiling by array"
!Series_contributor	"J,L,DeRisi"
!Series_contributor	"V,R,Iyer"
!Series_contributor	"P,O,Brown"
!Series_sample_id	"GSM887 GSM888 GSM889 GSM890 GSM891 GSM892 GSM893 "
!Series_contact_name	",,Stanford Microarray Database"
!Series_contact_email	"array@genome.stanford.edu"
!Series_contact_phone	"650-498-6012"
!Series_contact_department	"Stanford University, School of Medicine"
!Series_contact_institute	"Stanford Microarray Database (SMD)"
!Series_contact_address	"300 Pasteur Drive"
!Series_contact_city	"Stanford"
!Series_contact_state	"CA"
!Series_contact_zip/postal_code	"94305"
!Series_contact_country	"USA"
!Series_contact_web_link	"http://genome-www5.stanford.edu/"
!Series_platform_id	"GPL57"
!Series_platform_taxid	"4932"
!Series_sample_taxid	"4932"
!Series_relation	"BioProject: http://www.ncbi.nlm.nih.gov/bioproject/PRJNA84715"

!Sample_title	"diauxic shift timecourse: 15.5 hr"	"diauxic shift timecourse: 0 hr"	"diauxic shift timecourse: 18.5 hr"	"diauxic shift timecourse: 9.5 hr"	"diauxic shift timecourse: 11.5 hr"	"diauxic shift timecourse: 13.5 hr"	"diauxic shift timecourse: 20.5 hr"
!Sample_geo_accession	"GSM887"	"GSM888"	"GSM889"	"GSM890"	"GSM891"	"GSM892"	"GSM893"
!Sample_status	"Public on Feb 12 2002"	"Public on Feb 12 2002"	"Public on Feb 12 2002"	"Public on Feb 12 2002"	"Public on Feb 12 2002"	"Public on Feb 12 2002"	"Public on Feb 12 2002"
!Sample_submission_date	"Feb 08 2002"	"Feb 08 2002"	"Feb 08 2002"	"Feb 08 2002"	"Feb 08 2002"	"Feb 08 2002"	"Feb 08 2002"
!Sample_last_update_date	"Nov 21 2005"	"Nov 21 2005"	"Nov 21 2005"	"Nov 21 2005"	"Nov 21 2005"	"Nov 21 2005"	"Nov 21 2005"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"2"	"2"	"2"	"2"	"2"	"2"	"2"
!Sample_source_name_ch1	"0.14 OD 19.0g/L glucose"	"0.14 OD 19g/L glucose"	"0.14 OD 19.0g/L glucose"	"0.14 OD 19.0g/L glucose"	"0.14 OD 19.0g/L glucose"	"0.14 OD 19.0g/L glucose"	"0.14 OD 19.0g/L glucose"
!Sample_organism_ch1	"Saccharomyces cerevisiae"	"Saccharomyces cerevisiae"	"Saccharomyces cerevisiae"	"Saccharomyces cerevisiae"	"Saccharomyces cerevisiae"	"Saccharomyces cerevisiae"	"Saccharomyces cerevisiae"
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_taxid_ch1	"4932"	"4932"	"4932"	"4932"	"4932"	"4932"	"4932"
!Sample_source_name_ch2	"3.7 OD 7.5g/L glucose"	"0.14 OD 19g/L glucose"	"6.9 OD 0.2g/L glucose"	"0.46 OD 18.7g/L glucose"	"0.80 OD 17.6g/L glucose"	"1.8 OD 14.0g/L glucose"	"7.3 OD 0 g/L glucose"
!Sample_organism_ch2	"Saccharomyces cerevisiae"	"Saccharomyces cerevisiae"	"Saccharomyces cerevisiae"	"Saccharomyces cerevisiae"	"Saccharomyces cerevisiae"	"Saccharomyces cerevisiae"	"Saccharomyces cerevisiae"
!Sample_molecule_ch2	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_taxid_ch2	"4932"	"4932"	"4932"	"4932"	"4932"	"4932"	"4932"
!Sample_description	"ScanAlyze version 2.41 scanning software was used."	"ScanAlyze version 2.41 scanning software was used."	"ScanAlyze version 2.41 scanning software was used."	"ScanAlyze version 2.41 scanning software was used."	"ScanAlyze version 2.41 scanning software was used."	"ScanAlyze version 2.41 scanning software was used."	"ScanAlyze version 2.41 scanning software was used."
!Sample_description	"Keywords = Starvation"	"Keywords = Starvation"	"Keywords = Starvation"	"Keywords = Starvation"	"Keywords = Starvation"	"Keywords = Starvation"	"Keywords = Starvation"
!Sample_description	"Keywords = Diauxic shift"	"Keywords = Diauxic shift"	"Keywords = Diauxic shift"	"Keywords = Diauxic shift"	"Keywords = Diauxic shift"	"Keywords = Diauxic shift"	"Keywords = Diauxic shift"
!Sample_description	"Lot batch = diauxicf5"	"Lot batch = diauxicf1"	"Lot batch = diauxicf6"	"Lot batch = diauxicf2"	"Lot batch = diauxicf3"	"Lot batch = diauxicf4"	"Lot batch = diauxicf7"
!Sample_platform_id	"GPL57"	"GPL57"	"GPL57"	"GPL57"	"GPL57"	"GPL57"	"GPL57"
!Sample_contact_name	",,Stanford Microarray Database"	",,Stanford Microarray Database"	",,Stanford Microarray Database"	",,Stanford Microarray Database"	",,Stanford Microarray Database"	",,Stanford Microarray Database"	",,Stanford Microarray Database"
!Sample_contact_email	"array@genome.stanford.edu"	"array@genome.stanford.edu"	"array@genome.stanford.edu"	"array@genome.stanford.edu"	"array@genome.stanford.edu"	"array@genome.stanford.edu"	"array@genome.stanford.edu"
!Sample_contact_phone	"650-498-6012"	"650-498-6012"	"650-498-6012"	"650-498-6012"	"650-498-6012"	"650-498-6012"	"650-498-6012"
!Sample_contact_department	"Stanford University, School of Medicine"	"Stanford University, School of Medicine"	"Stanford University, School of Medicine"	"Stanford University, School of Medicine"	"Stanford University, School of Medicine"	"Stanford University, School of Medicine"	"Stanford University, School of Medicine"
!Sample_contact_institute	"Stanford Microarray Database (SMD)"	"Stanford Microarray Database (SMD)"	"Stanford Microarray Database (SMD)"	"Stanford Microarray Database (SMD)"	"Stanford Microarray Database (SMD)"	"Stanford Microarray Database (SMD)"	"Stanford Microarray Database (SMD)"
!Sample_contact_address	"300 Pasteur Drive"	"300 Pasteur Drive"	"300 Pasteur Drive"	"300 Pasteur Drive"	"300 Pasteur Drive"	"300 Pasteur Drive"	"300 Pasteur Drive"
!Sample_contact_city	"Stanford"	"Stanford"	"Stanford"	"Stanford"	"Stanford"	"Stanford"	"Stanford"
!Sample_contact_state	"CA"	"CA"	"CA"	"CA"	"CA"	"CA"	"CA"
!Sample_contact_zip/postal_code	"94305"	"94305"	"94305"	"94305"	"94305"	"94305"	"94305"
!Sample_contact_country	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"
!Sample_contact_web_link	"http://genome-www5.stanford.edu/"	"http://genome-www5.stanford.edu/"	"http://genome-www5.stanford.edu/"	"http://genome-www5.stanford.edu/"	"http://genome-www5.stanford.edu/"	"http://genome-www5.stanford.edu/"	"http://genome-www5.stanford.edu/"
!Sample_supplementary_file	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"
!Sample_data_row_count	"6400"	"6400"	"6400"	"6400"	"6400"	"6400"	"6400"
!series_matrix_table_begin
"ID_REF"	"GSM887"	"GSM888"	"GSM889"	"GSM890"	"GSM891"	"GSM892"	"GSM893"
1421	-.341	.162	-.8	-.167	-.351	-.371	-.746
1422	.028	.178	-.471	.181	-.196	-.103	-1.081
1423	-.423	-1.55	.303	-1.932	-.465	-.791	.209
1424	-.129	.11	-.132	.197	.124	-.205	
1425	.09	.201	.685	.011	.078	.262	-.199
1426	.115	-.071	.953	-.344	.075	.12	
1427	-.09	-.282	.807	-.726	-.127		.655
1428	.369	-.132	.694	-.306	.268	.111	-.536
1429	-.233	.089	1.004	-.34	-.772	-.548	.508
1430	-.22	.247	.677	-.233	.286	-.005	1.405
1431	.371	-.762	2.634		1.171	.442	1.947
1432	-.114	-.469	1.234	-1.364	.575	-.082	
1433	-.011	-.04	.906	-.248	.339	.103	-.413
1434	-.246	-.329	1.027	-.517	-.46	-.003	.862
1435	-1.405	.146	-3.278	-.111	-.235	-1.014	-2.823
1436	.625	.029	1.157	.087	1.557	.894	.261
1437	-.239	-.238	-.236	-.166	-.237	-.22	-.193
1438	-.063	-.022	1.368	-.213	-.061	.069	1.132
1439	.353	.097	1.066	.01	.163	.293	.614
1440	.164	.541	-1.065	.397	-.493	.134	-.517
1441	-.92	-.2	-2.982	-.758	-.213	-.397	-.596
1442	-.113	-.104	.17	.081	-.113	-.144	-.507
1443	-.108	-.047	.087	-.027	-.248	.266	-.078
1444	-.459	-.249	.439		-.29	-.243	.008
1445	-.502	.081	-.252	-.1	.306	.047	-1.177
1446	.046	.131	-.482	-.033	.062	.29	-.486
1447	-.354	-.831	1.027	-2.645	.402	.241	1.224
1448	-.218	-.356	.376	-.794	-.387	-.198	.454
1449	.171	-.024	.283	-.056	.066	.233	.036
1450	-.57	.034	.137	-.266	-.34	-.394	.119
1451	-1.311	-.538	.157		-.311	-.774	-.652
1452	-.517	-.002	.267		-.044	-.099	-.358
1453	-.185	.022	.769	-.098	-.14	.161	.051
1454	-.495	.113	-.136	-.059	.378	-.017	-.753
1455	-.558	-.681	.761	-1.186	.373	-.377	.534
1456	.307	.321	-1.221	.209	.456	.4	-1.174
1457	.688	.067	.532	-.008	.978	.768	.569
1458	-.199	.226	-.07	-.099	.126	-.146	-.241
1459	-.208	-.129	.486	-.396	.135	-.088	.21
1460	.033	.069	.097	-.113	-.115	.218	.338
1461	-.321	.063	.33	-.185	-.272	.046	-.014
1462	.021	-.241	1.125	-1.347	-.079	.108	.939
1463	.376	.159	.477	.011	.614	.45	-.184
1464	.275	.042	1.297	-.251	.447	.543	.628
1465	.296	.165	.583	-.035	-.046	.173	.156
1466	.145	.088	.983	.057	.269	.329	1.706
1467	-.464	.032	-.028	.133	-.89	-.282	.051
1468	.306	.147	.063	.162	.351	.233	.268
1469	.09	.253	-.334	.041	.028	.164	-.276
1470	-.195	.153	-1.553	-.222	.026	.08	-1.909
1471	-.243	.008	.747	-.187	.149	.041	1.266
1472	-.326	.188	.011	-.037	-.111	-.226	-.581
1473	-.428	.005	-1.81	.156	-.442	-.156	-1.702
1474	.007	.163	.285	.05	.016	-.019	.489
1475	-.139	.06	.13	.037	-.147	.053	.459
1476	.416	-.026	1.503	-.643	.107	.771	1.317
1477	-.058	.064	-.228	-.061	-.084	.057	-.028
1478	-.044	.007	.505	.116	-.136	.18	.593
1479	.054	.171	.429	.113	.333	.244	.444
1480	.497	-.002	1.967	-.203	.267	.295	2.117
1481	-.219	.022	.177	-.27	-.507	-.486	-.032
1482	-.305	.066	-.22	-.201	-.088	-.315	-.279
1483	-.233	.093	-.553	.046	-.488	-.042	-.718
1484	.382	.099	.754	.233	.241	.339	.382
1485	-.092	-.009	-.08	.042	-.075	-.045	-.381
1486	-.304	-.028	-.757	-.224	-.047	-.096	-1.55
1487	-.254	.015	-.75	-.033	-.322	-.113	-.691
1488	.14	.034	-.197	-.099	.212	.188	-.221
1489	-.154	-.044	.42	-.323	-.34	0	
1490	.448	-.181	1.592		-.411	.625	
1491	-.137	-.127	.155	-.274	-.344	-.158	-.3
1492	.548	-.134	-.474	-.081	.114	.206	-.558
1493	.051	-.011	.032	.062	-.083	-.006	.171
1494	.192	.07	-.647	.065	-.11	.024	-1.079
1495	-.411	-.177	.066	-.254	-.507	-.046	-.377
1496	-.058	.141	-.065	-.013	.174	.1	-.557
1497	-.851	.037	-.372	.041	-.527	-.596	-1.76
1498	-.267	-.007	-.235	-.142	-.46	-.033	-.399
1499	.124	.038	.947	-.07	-.239	.038	.673
1500	.186	.092	1.091	.064	-.14	.133	2.329
1501	-.069	-.09	.935	-.19	-.089	.242	1.005
1502	.064	.044	-.02	-.007	-.195	.096	.218
1503	-.144	-.12	.35	-.05	-.319	-.035	.96
1504	.058	.195	-.124	.19	-.006	.358	-.218
1505	-.058	-.214	.383	-.16	-.26	-.099	.943
1506	.106	-.117	-.107	.23	-.153	.007	-.05
1507	.241	.01	.069	.001	.267	.198	.024
1508	-.394	.045	-.811	.063	-.583	-.27	-.38
1509	.373	.044	.329	.103	-.117	.48	.371
1510	-.095	-.077	.529	-.06	-.412	-.067	.883
1511	-.155	-.104	.513	-.257	-.403	-.073	.614
1512	.158	-.031	.631	.191	.182	.19	.873
1513	-.041	.324	-.344	.14	.207	-.02	-.629
1514	-.033	.189	-.339	-.011	-.124	.056	-1.609
1515	.612	-.099	.67	-.264	.341	.201	.378
1516	.356	-.068	.95	-.228	.505	.428	.319
1517	.195	.201	.47	.028	.112	.216	.295
1518	.22	.193	-.256	.04	-.011	.213	-.366
1519	-.168	.149	-.332	.143	-.234	-.042	.054
1520	.064	.273	.697	-.026	.258	.147	.398
1521	.076	-.008	-.293	.07	-.18	.118	-.396
1522	-.086	.044	-.456	.062	-.212	.013	-.37
1523	.403	.268	.542	.198	.256	.416	-.31
1524	.258	.062	.303	.454	.345	.062	.183
1525	.275	.129	-.441	.004	-.074	-.435	
1526	.198	-.007	.444	-.152	.36	.187	.382
1527	.082	-.091	.471	-.157	.132	.006	
1528	-.108	-.171	-.183	-.287	-.591	-.056	-.432
1529	.058	.106	-.216	-.026	.224	.161	-.417
1530	.514	-.057	1.284		.307	.62	.52
1531	.863	-.001	1.199	.081	.531	.719	-.643
1532	.297	.077	.352	-.024	-.04	.271	.452
1533	.072	.06	-.217	-.025	-.211	.063	-.275
1534	-.331	.103	-.068	-.042	-.155	-.28	-.785
1535	-.085	.09	.041	.015	.284	.06	.048
1536	-.327	-.085	-.155	-.381	-.766	-.333	-.089
1537	-.748	.147	-1.733	-.194	-.303	-.704	-3.071
1538	.245	-.02	.578	-.231	.292	.38	-.107
1539	-.026	-.06	-.581	-.425	-.201	-.003	-.27
1540	-.631	.116	-1.363	-.134	-.157	-.554	-.817
1541	-.309	.247	-1.585	-.021	-.21	-.229	-1.127
1542	.311	.149	.236	.152	.094	.324	.373
1543	.151	.195	.64	-.041	.362	.183	-.13
1544	-.029	.338	-.74	.315	.59	.107	-1.271
1545	.127	.144	-.118	-.026	-.035	.232	-.743
1546	-.026	-.061	.746	-.386	-.219	.261	-.047
1547	.329	.218	-.252	.287	.408	.227	-.835
1548	.123	.041	.549	-.183	-.101	-.138	-.178
1549	.738	.093	1	.026	.471	.777	.303
1550	-.202	.253	-.565	-.036	.033	.163	-1.32
1551	-.259	-.033	-.754	.1	-.32	.043	-.505
1552	.437	.112	.691	.34	-.141	.242	1.244
1553	-.029	.016	1.047	-.256	-.597	-.026	1.035
1554	-.008	.068	-.368	.314	-.119	-.001	-.023
1555						.561	
1556		.459				.196	.954
1557							-.312
1558							
1559							
1560				.688		-.222	
1561	.103	.16	-.146	-.004	-.047	.162	-.164
1562	.029	.028	-.485	.073	.063	.071	-.355
1563	-.019	.029	-.357	.038	-.086	.035	-.332
1564	1.576	.009	1.802	.013	-.2	.629	1.906
1565	-.194	.004	-.331	.076	-.141	-.147	
1566	.471	-.258	-.072	-.179	.019	.265	-.182
1567	.601	.061	.393	.073	-.144	.186	.622
1568	-.121	-.166	-.429	-.046	-.253	-.194	.236
1569	.211	-.004	-.379	.157	-.099	.134	-.99
1570	.266	-.323	-.433	-.001	-.109	.079	-.368
1571	-.423	-.115	-.508	-.006	.088	-.265	-.316
1572	-.093	.118	-.665	.189	.123	.122	.104
1573	.169	.134	-.668	.04	.065	.075	-.555
1574	.829	.04	1.391	.092	.236	.394	.864
1575	.103	-.148	.215	-.357	-.265	.062	.612
1576	.166	.052	.081	-.087	-.014	.231	.253
1577	-.13	-.196	.531	-.509	.169	.22	.537
1578	-.086	-.118	-.169	-.281	.049	.081	-.258
1579	-.062	.052	-.541	.073	-.267	.053	-.081
1580	.073	.196	.234	.059	.237	.132	.117
1581	.021	.046	-.82	.106	-.063	.023	-.609
1582	.096	-.004	.209	.171	.209	.514	.586
1583	-.229	.225	-.822	.251	.05	.126	.194
1584	-.143	.144	-.849	.132	.058	.289	.283
1585	.895	.041	1.202	.263	.351	.642	.86
1586	-.249	-.01	-.261	-.085	-.277	-.118	-.382
1587	-.079	-.368	.677	-.295	.33	-.054	.383
1588	.081	.177	-.337	.251	.011	.11	-.004
1589	.186	.309	.622	.152	.04	.202	.184
1590	-1.508	.141	.365	-.509	-.45	-.539	-.815
1591	.037	.046	1.195	-.688	.339	.264	.695
1592	-.446	.186	-1.842	.216	-.264	-.056	-.393
1593	1.047	-.004	1.537	.194	.545	.798	1.126
1594	.102	-.164	.08	-.309	-.319	0	.346
1595	.299	.125	-.069	-.029	.016	.038	-.185
1596							
1597							
1598	.058	.202	-.116	.235	-.026	.14	.128
1599	.151	.349	-.12	.301	.022	.191	.189
1600	.276	.336	-.098	.327	.109	.143	.189
1601	.175	.502	.408	.432	.197	.4	.539
1602	.207	.378	.008	.32	.098	.299	.452
1603	.049	.331	.065	.237	.155	.341	.43
1604		-.087				.973	
1605	-2.392	-1.09		-.384	-.564		
1606	-1.605	-.729	-.135	.361	-.26	-.054	.61
1607	-.807	.322	.048	.81	.47	.424	.661
1608	-.912	.068	.062	.726	-.192	.086	.486
1609						-1.363	
1610							
1611		-.068			.126		
1612		.649					
1613	-.098	.293	-.537	.456	-.473	-.25	1.836
1614	-.179	.241	-.666	.591	.14	.209	.335
1615	-.487	-.244	-.24	.069	-.248	.229	1.293
1616	-.096	.14	-.188	.476	.13	.244	.318
1617	-.05	.08	-.171	.465	.035	.016	.367
1618	.419	.697	1.367	.89	.821	.767	1.851
1619	-.243	.049	-.053	.735	.016	.02	.306
1620	-.725	.02	-.184	.803	-.145	-.089	.123
1621	-.859	.18	-.051	.81	.036	-.002	.181
1622	-.722	-.056	-.013	.804	-.177	-.23	.217
1623	-.132	.061	.057	.586	-.064	-.009	.132
1624			.87		-.363		1.444
1625	-.104	.001	.101	.695	-.127	.154	1.341
1626	.04	.214	.087	.392	-.001	.165	.224
1627	.159	.112	-.116	.544	.01	.047	-.112
1628	.04	.075	.255	.622	.07	-.066	.281
1629	-.386	.022	-.383	.219	-.193	-.521	.12
1630	-.963	-.928	.179	-.227	-.337	-1.029	-.303
1631	-.373	-.143	.661	1.175	-.038	-.012	.845
1632	.154	.237	.883	.39	-.263	.106	1.098
1633	-.105	-.01	.791	.469	-.062	.078	.625
1634	-.423	-.229	.365	-.101	-.285	-.262	.587
1635	-1.019	-.546	.951	-.132	.142	-.128	.825
1636	-.253	.18	-.731	.398	-.056	-.456	-.819
1637	.337	.152	1.063	.292	-.153	.033	
1638	.005	.111	.27	.361	-.148		
1639	.105	.207	.058	.341	-.082		
1640	.118	.124	.016	.435	-.053		
1641	.717	.148	2.063	.408	.116	.727	1.822
1642	.251	.354	-.762	.408	-.3	-.072	.071
1643	1.153	.093	-.18	.861	.952	1.012	-.267
1644	-.633	.059	.185	.879	-.43	-.087	
1645	-.889	-.151	1.332	.36	.149	.29	1.374
1646	.662	.318	1.775	.521	.736	.638	.977
1647	-.814	-.343	.091	.662	-.03	-.064	.195
1648	-.017	.227	.82	.518	.273	.393	.918
1649	-.557	-.044	-.12	.884	-.195	.058	.339
1650	-.941	-.029	-.17	.483	-.112	-.13	.064
1651	-1.221	.541	-1.463	.5	.317	-.362	-1.497
1652	-.38	.385	-1.584	.462	.193	-.237	-1.421
1653	.228	.413	.108	.454	.016	.116	-.187
1654	-.239	.273	-.115	.719	.032	-.019	-.119
1655	-.498	.004	.221	.16	.397	-.08	.9
1656	-.498	-.045	-.551	.073	.418	.125	.015
1657	-.601	.421	-.28	.153	.819	.128	.592
1658	.209	.258	.089	.394	-.107	-.037	.352
1659	-.574	.412	-1.909	.074	.068	-.413	-1.51
1660	-.19	.147	.213	.13	.18	.199	-.043
1661	.302	.415	-.144	.332	.406	.462	-.26
1662	.997	.408	-.052	.426	.978	.299	1.177
1663	-.63	-.332	-.06	.523	-.315	-.045	.229
1664	-.403	.141	.736	.396	.004	-.126	.403
1665	-.23	-.186	2.972	.307	-.252	-.018	2.528
1666	.28	.088	1.705	.193	.153	.351	1.186
1667	1.146	.413	3.796	.229	.651	1.127	3.437
1668	-.328	.067	.419	.712	-.559	-.325	1.448
1669	-.963	.371	-1.007	.07	-.038	-.583	-.644
1670	-.485	-.22	-.65	.919	-.509	-.397	.149
1671	.174	.181	-.025	.422	.148	.248	-1.552
1672	-.952	.231	.332	-.077	.118	-.058	.39
1673	-1.008	.084	-.492	.635	-.163	-.399	-.094
1674	.371	.139	1.424	.216	-.197	.27	
1675	-.112	.487	-.887	.081	-.201	-.127	-.455
1676	-.413	-.056	1.156	.117	-.44	-.018	.771
1677	-.022	.015	1.01	.109	-.081	.077	.992
1678	.731	.087	-.469	.011	.073		
1679	-.296	.427	-1.01	.211	.296		
1680	-.144	.578	-.508	.161	-.196		
1681	-.402	.129	1.31	-.02	.426	.88	2.034
1682	-.109	.375	.705	.171	.354	.324	.812
1683	.565	-.32	.937	.166	.54	.134	.832
1684	-.457	-.033	.005	-.273	.414	.123	
1685	-1.067	-.568	.934	-.327	.577	.055	
1686	.118	.153	.229	.06	.585	.162	
1687	-.192	.294	-.862	.625	.175	.13	
1688	-.459	.696	-.732	.468	.045	-.146	
1689	-.472	.093	-.252	.134	-.057	.086	.774
1690	-.176	.222	-.165	.578	.23	.176	.097
1691	-.257	.378	-.267	-.006	.208	-.08	.227
1692	-.037	.314	-.007	.175	.079	.136	.684
1693	-.579	-.152	.164	.552	-.583	-.487	.582
1694	-.359	.297	-.652	.038	.308	.097	-.209
1695	-1.256	-.123	.521	.333	-.179	-.188	3.072
1696	.215	.189	1.524	.201	.521	.676	1.491
1697	.292	.184	1.762	.345	.225	.336	2.246
1698	-.815	.386	-1.607	.246	.301	-.564	.098
1699	-.488	.3	-.453	.24	-.082	-.016	.243
1700	-.356	.321	-.423	.26	.125	-.043	.299
1701	-.071	.502	-.204	.172	.787	.417	.111
1702	-.354	.077	.931	.004	.326	.378	1.044
1703	.351	.495	.516	.817	.14	.385	.308
1704	-.252	-.338	-.157	.383	-.417	-.348	.119
1705	-.447	.443	-1.38	.325	.839	-.058	-.972
1706	-.773	.217	.106	-.112	.115	-.096	.446
1707	-.281	.098	.188	.423	-.005	-.016	.185
1708	-.479	-.054	-.587	.237	.023	-.016	.249
1709	-.526	.119	-.496	.472	-.195	-.128	.217
1710	-.985	.223	-.921	.554	-.543	-.6	-.385
1711	-.112	.453	1.756	.657	.649	.245	2.893
1712	-.24	-.036	.835	-.033	.57	.279	1.192
1713	-.19	.492	-.999	.307	.174	-.23	-1.406
1714	-.2	.139	.453	.383	.116	-.118	.289
1715	.303	-.113	1.932	.565	-.239	.292	.985
1716	1.195	.172	2.172	.645	.363	1.319	2.677
1717	-.31	.168	-.032	.295	.609	-.068	
1718	-.232	.291	-1.003	.194	.158	-.185	
1719	.623	.413	.725	.356	.891	.593	
1720	.701	-.125	3.082	.404	-.175		2.89
1721	-.709	.185	.43	.05	.127	.17	.442
1722	.063	.265	-.356	.544	.527	.432	-.718
1723	-.027	.266	.479	.391	.604	.371	-.286
1724	-.346	.318	.2	.36	.116	.066	.128
1725	-.595	.311	.713	.133	.169	.159	.53
1726	-.82	.063	.648	.039	.289	-.009	.599
1727	-.771	-.341	.235	-.002	.243	.127	.246
1728	-.769	-.177	-1.477	.986	.16	-.41	-.66
1729	-.237	.107	-.41	.319	-.01	.063	
1730	-.538	-.009	-1.148	.853	-.393	-.173	
1731	-.245	-.015	-.061	.186	-.202	-.006	
1732	-.381	-.055	.73	.424	-.069	.052	.465
1733	-.201	.048	.222	.641	-.071	.08	.355
1734	-.383	.11	-.021	.472	.111	.03	-.05
1735	.132	.239	.336	.488	.411	.213	1.683
1736	.484	-.034	2.219	.231	.409	.709	1.877
1737	-.701	.172	.66	.385	.3	.122	.511
1738	-.074	.279	-.05	.162	-.276	-.036	1.843
1739	-.444	.199	-.271	.46	-.355	-.255	.142
1740	.206	.236	.642	.44	.443	.43	.338
1741	0	.263	-.049	.724	.325	.261	-.013
1742	-.856	.219	-1.637	1.08	.3	-.62	-2.099
1743	.071	-.267	.319	1.653	-.188	-.031	.675
1744	-.18	-.066	-.922	.915	.169	-.008	-.394
1745	.476	.3	1.673	.15	.619	.738	1.001
1746	-.285	-.016	.674	-.221	-.039	-.031	.374
1747	-.514	.291	.871	-.061	.338	.127	.903
1748	.122	-.054	1.401	-.343	.066	.35	.978
1749	-.773	-.065	-.326	-.434	-.113	-.143	-.245
1750	-1.142	.099	-1.464	-.368	-.049	-.923	-.881
1751	-.303	-.328	2.377	-.345	-.201	.154	1.667
1752	.308	-.042	1.095	.331	.172	.397	.485
1753	-.165	.036	.789	.57	-.093	.013	.979
1754	.624	.631	.498	.557	.815	.74	1.644
1755	-.138	.282	-.148	.119	.289	.22	-.107
1756	.076	.045	1.485	-.04	.18	.316	.818
1757	.112	-.167	-.06	.186	.268	.106	.144
1758	-.331	-.044	.25	.323	-.15	-.183	.602
1759	-.366	-.187	-.166	.652	-.254	-.096	.251
1760	-.562	.257	-.066	.542	-.241		1.865
1761	-.528	-.109	.263	.174	.047	-.137	.514
1762	-.356	-.369	-.058	.441	.155	.22	-.05
1763	.229	.438	.696	.405	.441	.472	.326
1764	-.311	-.216	-.592	1.302	-.106	-.019	-.404
1765	-.714	.125	.155	.292	.379	-.139	-.039
1766	.269	.054	1.518	.51	.15	.483	1.2
1767	.723	.1	2.719	.401	.473	.92	1.938
1768	-.873	-.005	-.87	.489	-.932	-.819	-1.312
1769	-.847	-.157	.636	-.647	.266	.162	.729
1770	-.528	.171	-1.766	.049	-.225	-.638	-1.71
1771	-.379	.185	.519	-.055	.245	-.041	.014
1772	-.316	.515	.028	.272	.112	-.163	.122
1773	-.673	.439	-.308	-.019	.366	-.494	-1.374
1774	-.525	-.092	-.396	.475	-.202	-.12	-.29
1775	-1.104	.049	-1.383	-.013	-.352	-.955	-1.72
1776	-.981	.123	.098	-.177	-.577	-.43	.439
1777	-.129	.262	.174	.185	-.055	.044	.239
1778	-.689	-.222	.293	-.15	-.267	-.222	.293
1779	.124	.167	.138	.47	.174	.202	
1780	-.102	.159	.235	.58	.284	.053	.181
1781	-.683	.117	.609	-.162	.371	.154	.719
1782	-.412	.36	-1.035	.054	.497	-.401	-1.254
1783	-.075	.066	-.274	.347	-.007	-.019	.243
1784	.214	.071	.694	.044	.411	.317	.68
1785	1.417	-.749	3.906	-.037	1.889	1.698	3.685
1786	.509	.257	1.232	.268	.824	.871	1.336
1787	-.545	.193	-.129	.054	.429	-.035	-.431
1788	-.542	.243	-.306	.109	-.168	-.246	.446
1789	.49	.04	1.64	.826	.309	.476	1.585
1790	-.151	-.045	-.279	.627	.156	-.052	.168
1791	.11	.183	-.553	.129	.24	.186	-.742
1792	.008	.054	.42	.165	-.169	.009	.35
1793	-.403	-.111	-.415	.238	-.02	-.298	-.147
1794	.451	-.758	1.758	.087	.558	.382	1.592
1795	-.685	-.123	-.108	.406	-.565	-.461	.546
1796	-.88	.102	-1.449	.055	-.618	-.842	-1.077
1797	.095	.048	-.566	.617	-.085	-.114	.191
1798	.441	.228	.634	.365	.126	.298	.896
1799	-.394	.328	-.565	.135	.294	-.071	-.081
1800	-.261	-.2	.155	.247	-.029	-.089	.323
1801	-.304	.293	.83	-.376	.194	.193	.273
1802	-.091	.024	-.114	.783	.208	.314	-.062
1803	-.379	.208	-.183	-.312	.074	.028	.026
1804	-.665	.208	-.099	-.029	.167	.176	-.062
1805	-1.503	.136	.226	.013	.17	-.262	.594
1806	.173	.341	.628	-.084	.31	.338	.438
1807	-.531	.062	-.591	-.049	.117	.065	-.662
1808	-.223	-.118	-.174	.522	.068	.152	.13
1809	-.554	-.031	-.158	.821	.206	.175	.169
1810	.094	.205	-.34	.113	.279	.272	-.059
